Discipline,Competition Code,Competition,City,Type,Event,Event Unit,Date,Rank,SDMS ID,Athlete/Team,NPC,Class,IRM,Time
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Butterfly S6;Final 1;2019-09-14;2;42473;CHARDARD Laurent;FRA;S6;;00:31.41
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Butterfly S6;Final 1;2019-09-14;1;14539;WANG Jingang;CHN;S6;;00:31.32
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Butterfly S7;Final 1;2019-09-09;1;4970;AUSTIN Evan Ryan;USA;S7;;00:29.71
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Butterfly S7;Final 1;2019-09-09;2;8935;BOHODAIKO Yevhenii;UKR;S7;;00:29.95
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S8;Final 1;2019-09-11;2;18264;GRISWOLD Robert Thomas;USA;S8;;01:02.81
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S8;Final 1;2019-09-11;1;10485;MICHALENTZAKIS Dimosthenis;GRE;S8;;01:01.94
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S9;Final 1;2019-09-11;1;33124;BARLAAM Simone;ITA;S9;;01:00.36
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S9;Final 1;2019-09-11;1;5712;MORLACCHI Federico;ITA;S9;;01:00.36
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S10;Final 1;2019-09-13;2;35998;RAIMONDI Stefano;ITA;S10;;00:55.31
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S10;Final 1;2019-09-13;1;30034;KRYPAK Maksym;UKR;S10;;00:54.83
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S11;Final 1;2019-09-14;2;26537;TOMITA Uchu;JPN;S11;;01:03.64
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S11;Final 1;2019-09-14;1;6597;KIMURA Keiichi;JPN;S11;;01:02.22
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S12;Final 1;2019-09-10;2;9245;CLEGG Stephen;GBR;S12;;00:57.36
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S12;Final 1;2019-09-10;1;7020;SALEI Dzmitry;BLR;S12;;00:57.28
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S13;Final 1;2019-09-14;2;35973;ASLANOV Islam;UZB;S13;;00:55.99
